artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored)
The Beach Boys,41874,0.516,0.797,0.968,152.007,-8.242,1,8,0.216,0.000168,0.0515,0.0331,0,92733,20,1964,3/2/1964,Pom Pom Play **** - Remastered ****
The Beach Boys,41874,0.555,0.3,0.487,149.984,-12.495,0,10,0.596,0,0.661,0.25,0,211560,19,1964,3/2/1964,********* Love Vs. Sonny Wilson - Remastered ****
The Beach Boys,41874,0.532,0.77,0.931,140.576,-5.268,1,5,0.454,0,0.353,0.0313,0,151840,21,1965,7/5/1965,********* Parks U.S.A. - Remastered
The Beach Boys,41874,0.514,0.442,0.57,113.887,-13.689,1,5,0.114,1.06E-05,0.234,0.028,0,168947,20,1965,3/8/1965,Please Let Me Wonder (Stereo)
The Beach Boys,41874,0.586,0.821,0.245,126.709,-8.361,1,1,0.13,6.32E-05,0.0652,0.0364,0,138507,23,1965,7/5/1965,Then I Kissed Her (Mono)
The Beach Boys,41874,0.487,0.479,0.831,92.054,-9.305,1,7,0.341,0,0.8,0.0334,0,175729,21,1965,11/8/1965,You've Got To Hide Your Love Away - Remastered
The Beach Boys,41874,0.569,0.536,0.961,125.844,-16.313,1,8,0.00999,0.945,0.0469,0.034,0,183360,22,1966,6/16/1966,Sloop John B - ************ Stereo Mix
The Beach Boys,41874,0.487,0.605,0.531,125.76,-15.126,1,4,0.0159,1.38E-05,0.948,0.275,0,152320,24,1966,6/16/1966,Wouldn't It Be Nice - Live At Michigan State ***************
The Beach Boys,41874,0.372,0.403,0.437,167.709,-14.47,1,4,0.131,0.877,0.12,0.0331,0,189520,22,1966,6/16/1966,I'm Waiting For The Day - ************ Stereo Mix
The Beach Boys,41874,0.32,0.237,0.051,87.653,-19.018,1,2,0.0599,0.805,0.0779,0.0337,0,147107,21,1966,6/16/1966,Let's Go Away For Awhile - ************ Stereo Mix
The Beach Boys,41874,0.608,0.372,0.465,114.079,-9.85,1,1,0.835,0.842,0.103,0.0274,0,141333,25,1967,12/18/1967,Let The Wind **** - Remastered ****
The Beach Boys,41874,0.603,0.259,0.575,138.443,-11.957,1,4,0.802,4.48E-05,0.117,0.036,0,113840,26,1968,6/24/1968,"Anna Lee, The Healer - Remastered ****"
The Beach Boys,41874,0.473,0.455,0.328,112.665,-15.419,1,0,0.916,0.904,0.514,0.0452,0,219067,25,1968,6/24/1968,Diamond Head - Remastered ****
The Beach Boys,41874,0.449,0.311,0.444,126.177,-12.954,1,7,0.676,0.00284,0.0942,0.0288,0,158093,28,1969,2/10/1969,Time To Get Alone - Remastered ****
The Beach Boys,41874,0.439,0.421,0.0945,113.464,-9.813,1,9,0.0023,0,0.188,0.0302,0,160933,28,1970,8/31/1970,Our Sweet Love - Remastered ****
The Beach Boys,41874,0.51,0.212,0.447,206.088,-14.491,1,6,0.0274,4.27E-05,0.0777,0.0668,0,151933,30,1971,8/30/1971,Take A Load *** Your Feet - Remastered ****
The Beach Boys,41874,0.493,0.153,0.134,135.884,-19.809,0,5,0.801,2.24E-05,0.157,0.0613,0,118827,30,1971,8/30/1971,Lookin' At Tomorrow (A Welfare Song) - Remastered ****
The Beach Boys,41874,0.467,0.361,0.437,137.53,-14.727,1,10,0.292,0,0.128,0.0394,0,137533,25,1974,1/1/1974,Wendy - Mono
The Beach Boys,41874,0.627,0.558,0.97,119.123,-12.913,1,5,0.634,2.26E-05,0.351,0.0341,0,136560,25,1974,1/1/1974,You're So Good To Me
The Beach Boys,41874,0.496,0.436,0.721,117.018,-12,1,11,0.582,8.49E-05,0.615,0.0362,0,143707,24,1974,1/1/1974,Let Him Run Wild - Mono
The Beach Boys,41874,0.52,0.701,0.965,154.177,-8.953,1,3,0.222,0,0.107,0.0345,0,136760,52,2012,1/1/2012,"Fun, Fun, Fun"
The Beach Boys,41874,0.497,0.682,0.887,144.245,-7.238,1,2,0.651,0,0.143,0.0545,0,104040,19,1963,3/25/1963,Finders Keepers (Mono)
The Beach Boys,41874,0.574,0.683,0.964,142.271,-8.891,1,9,0.243,0.00263,0.0931,0.0303,0,116360,17,1963,9/16/1963,Surfer's Rule (Stereo)
The Beach Boys,41874,0.674,0.706,0.926,133.872,-6.125,1,2,0.339,0,0.143,0.0303,0,109093,17,1963,10/7/1963,"Cherry, Cherry Coupe (Mono)"
The Beach Boys,41874,0.696,0.568,0.928,124.399,-9.599,1,9,0.369,1.39E-05,0.0736,0.0435,0,108307,17,1963,9/16/1963,South Bay Surfer (Stereo)
The Beach Boys,41874,0.551,0.782,0.858,163.987,-10.184,0,9,0.0154,0.82,0.282,0.0441,0,119787,18,1963,3/25/1963,Let's Go Trippin' (Stereo)
The Beach Boys,41874,0.548,0.934,0.689,121.336,-10.055,1,7,0.00204,0.641,0.124,0.0406,0,119427,18,1964,3/2/1964,Denny's ***** - Remastered
The Beach Boys,41874,0.264,0.356,0.418,203.818,-12.299,0,9,0.535,0.00188,0.121,0.0298,0,173907,18,1964,3/2/1964,The Warmth of the Sun (Stereo)
The Beach Boys,41874,0.614,0.718,0.846,126.57,-6.113,1,0,0.47,0,0.799,0.0611,0,142067,21,1965,11/8/1965,Hully Gully - Remastered ****
The Beach Boys,41874,0.535,0.631,0.799,139.805,-8.592,1,1,0.131,0,0.196,0.0319,0,168147,19,1965,7/5/1965,"Help Me, Rhonda (Stereo)"
The Beach Boys,41874,0.274,0.449,0.646,207.001,-6.599,1,10,0.395,0,0.54,0.031,0,185067,19,1965,11/8/1965,There's No Other (Like My Baby) - Remastered
The Beach Boys,41874,0.415,0.77,0.629,148.391,-8.024,1,8,0.383,0,0.279,0.0525,0,123995,21,1965,3/8/1965,When I Grow Up (To Be a Man) (Mono)
The Beach Boys,41874,0.634,0.757,0.969,118.706,-6.699,1,5,0.538,1.54E-06,0.327,0.0345,0,136147,20,1965,7/5/1965,You're So Good to Me (Mono)
The Beach Boys,41874,0.433,0.416,0.262,94.545,-16.497,0,7,0.123,0.904,0.152,0.0258,0,204267,21,1966,6/16/1966,I Just Wasn't Made For These Times - ************ Stereo Mix
The Beach Boys,41874,0.626,0.541,0.647,115.47,-12.199,1,10,0.139,0.00959,0.181,0.0296,0,200333,20,1966,6/16/1966,I Know There's An Answer - ************ Stereo Mix
The Beach Boys,41874,0.448,0.336,0.85,77.121,-18.728,0,10,0.688,0.934,0.0921,0.0262,0,173093,21,1966,6/16/1966,"Caroline, No - ************ Stereo Mix"
The Beach Boys,41874,0.622,0.593,0.316,115.647,-11.969,1,3,0.0278,0.949,0.331,0.0459,0,156987,20,1966,6/16/1966,Pet Sounds - ************ Stereo Mix
The Beach Boys,41874,0.553,0.556,0.651,121.618,-12.823,0,11,0.164,0.954,0.12,0.0315,0,191360,20,1966,6/16/1966,Here Today - ************ Stereo Mix
The Beach Boys,41874,0.641,0.332,0.628,129.225,-10.731,1,3,0.738,0.0228,0.301,0.0472,0,162840,24,1967,12/18/1967,A Thing Or Two - Remastered ****
The Beach Boys,41874,0.761,0.768,0.685,91.536,-7.499,1,2,0.0254,0.0113,0.121,0.0724,0,118667,24,1967,12/18/1967,How *** Boogalooed It - Remastered ****
The Beach Boys,41874,0.726,0.337,0.225,120.111,-11.644,1,6,0.467,0.000289,0.125,0.0409,0,128128,25,1968,6/24/1968,When A Man Needs A Woman - Remastered ****
The Beach Boys,41874,0.391,0.0875,0.039,131.156,-17.895,1,8,0.925,7.79E-06,0.108,0.0508,0,84867,25,1968,6/24/1968,Be Still - Remastered ****
The Beach Boys,41874,0.597,0.555,0.608,129.098,-7.739,1,8,0.486,0.00174,0.255,0.0285,0,143067,32,1969,2/10/1969,Cotton Fields (The Cotton Song) - Remastered ****
The Beach Boys,41874,0.492,0.883,0.527,150.753,-7.823,0,10,0.147,0.22,0.156,0.0763,0,102067,16,1963,10/7/1963,Custom Machine - Remastered ****
The Beach Boys,41874,0.56,0.662,0.916,129.072,-9.471,1,4,0.185,7.53E-05,0.0785,0.0493,0,169307,16,1963,10/7/1963,Car Crazy Cutie (Stereo)
The Beach Boys,41874,0.551,0.987,0.419,95.185,-8.292,1,8,0.695,0.753,0.482,0.0664,0,120373,17,1963,9/16/1963,Boogie Woodie - Remastered ****
The Beach Boys,41874,0.579,0.941,0.961,94.366,-7.127,0,5,0.102,0.902,0.337,0.0363,0,117787,17,1963,9/16/1963,Boogie Woodie (Mono)
The Beach Boys,41874,0.704,0.635,0.893,126.71,-9.6,0,9,0.0158,0.809,0.108,0.0378,0,124333,18,1963,3/25/1963,**** Tonk (Stereo)
The Beach Boys,41874,0.631,0.557,0.964,140.648,-8.932,1,3,0.554,3.82E-06,0.0806,0.0287,0,101813,18,1963,3/25/1963,Lana (Stereo)
The Beach Boys,41874,0.683,0.735,0.952,160.32,-9.738,1,0,0.47,0.000272,0.306,0.0492,0,113880,18,1963,3/25/1963,***** Surfer (Stereo)
The Beach Boys,41874,0.735,0.813,0.968,127.093,-6.626,1,10,0.732,0.0108,0.0527,0.0335,0,143933,15,1963,10/7/1963,Our Car **** - Remastered ****
The Beach Boys,41874,0.471,0.744,0.973,152.356,-12.189,1,8,0.0556,0.896,0.396,0.0311,0,122733,17,1963,9/16/1963,Rocking Surfer (Stereo) - Remastered
The Beach Boys,41874,0.668,0.771,0.968,133.934,-9.336,1,2,0.265,7.89E-05,0.0827,0.0293,0,110155,16,1963,10/7/1963,"Cherry, Cherry Coupe (Stereo)"
The Beach Boys,41874,0.5,0.266,0.532,100.808,-12.407,1,8,0.381,0,0.0707,0.0287,0,137347,16,1963,10/7/1963,Ballad of Ole' Betsy (Stereo)
The Beach Boys,41874,0.593,0.267,0.512,66.558,-17.513,1,11,0.619,0,0.362,0.792,0,119960,18,1964,7/13/1964,Our Favorite Recording Sessions (Mono)
The Beach Boys,41874,0.485,0.458,0.438,108.311,-11.78,1,3,0.256,0.000204,0.206,0.0256,0,163947,19,1965,3/8/1965,"Kiss Me, Baby (Stereo)"
The Beach Boys,41874,0.512,0.499,0.401,117.785,-11.342,0,1,0.623,0,0.157,0.0323,0,151787,18,1965,3/8/1965,*** Knows Me Too Well (Stereo)
The Beach Boys,41874,0.526,0.873,0.919,149.273,-5.023,1,7,0.0165,2.53E-05,0.0427,0.037,0,121320,19,1965,3/8/1965,"Dance, Dance, Dance (Mono)"
The Beach Boys,41874,0.488,0.548,0.316,119.167,-6.768,1,4,0.428,0,0.116,0.0324,0,150027,19,1965,3/8/1965,*** Knows Me Too Well (Mono)
The Beach Boys,41874,0.65,0.695,0.969,118.618,-8.176,1,5,0.411,0,0.122,0.031,0,136360,22,1965,7/5/1965,You're So Good to Me (Stereo)
The Beach Boys,41874,0.509,0.482,0.48,108.918,-8.32,1,3,0.588,4.87E-06,0.0697,0.0254,0,157413,19,1965,3/8/1965,"Kiss Me, Baby (Mono)"
The Beach Boys,41874,0.533,0.661,0.783,138.135,-4.786,1,4,0.114,1.53E-06,0.465,0.0435,0,170693,19,1965,11/8/1965,Mountain Of Love - Remastered
The Beach Boys,41874,0.701,0.545,0.732,124.628,-8.305,1,9,0.286,2.59E-06,0.0853,0.0321,0,141240,19,1965,7/5/1965,**** Don't Tell Me (Mono)
The Beach Boys,41874,0.466,0.715,0.89,81.828,-4.999,1,2,0.352,0,0.34,0.0855,0,192107,19,1965,11/8/1965,I Get Around/Little Deuce Coupe - Medley/Remastered ****
The Beach Boys,41874,0.529,0.811,0.533,148.074,-9.45,1,8,0.256,4.54E-06,0.0805,0.0525,0,124920,19,1965,3/8/1965,"Dance, Dance, Dance (Stereo)"
The Beach Boys,41874,0.422,0.343,0.423,104.084,-9.028,1,3,0.582,8.36E-06,0.126,0.0267,0,152602,18,1965,3/8/1965,I'm So Young (Mono)
The Beach Boys,41874,0.575,0.43,0.375,111.699,-7.476,1,7,0.077,1.98E-05,0.43,0.0414,0,142867,19,1965,11/8/1965,The Times They Are A-Changin' - Remastered
The Beach Boys,41874,0.537,0.54,0.82,77.817,-8.036,1,6,0.124,0,0.804,0.0506,0,205787,18,1965,11/8/1965,Barbara Ann (Mono)
The Beach Boys,41874,0.518,0.504,0.759,116.94,-8.627,1,11,0.367,0,0.0775,0.0314,0,142200,18,1965,7/5/1965,Let Him Run Wild (Mono)
The Beach Boys,41874,0.363,0.29,0.273,138.622,-17.225,1,1,0.181,0.0157,0.636,0.0639,0,269573,20,1966,6/16/1966,"Good Vibrations - Live At Daughters Of The American Revolution ************ Hall, Washington *******"
The Beach Boys,41874,0.633,0.0533,0.418,81.009,-10.652,1,4,0.877,0,0.0864,0.26,0,68573,24,1967,12/18/1967,Mama Says - Remastered ****
The Beach Boys,41874,0.376,0.457,0.153,95.482,-12.48,1,1,0.183,0,0.162,0.0388,0,219560,23,1967,9/18/1967,Heroes and Villains (Mono)
The Beach Boys,41874,0.23,0.223,0.0391,170.067,-15.699,1,11,0.968,0.895,0.121,0.0325,0,160867,26,1969,2/10/1969,The Nearest Faraway Place - Remastered ****
The Beach Boys,41874,0.509,0.297,0.548,100.223,-10.343,1,8,0.655,0,0.079,0.0273,0,137440,16,1963,10/7/1963,Ballad Of Ole' Betsy - Remastered ****
The Beach Boys,41874,0.497,0.618,0.833,146.349,-9.944,1,2,0.755,0,0.273,0.0546,0,99653,17,1963,3/25/1963,Finders Keepers (Stereo)
The Beach Boys,41874,0.531,0.447,0.587,103.503,-7.786,0,0,0.112,0,0.0734,0.0255,0,141147,16,1963,10/7/1963,Spirit of America (Mono)
The Beach Boys,41874,0.721,0.767,0.968,127.148,-7.708,1,10,0.459,0.116,0.0609,0.0366,0,144733,15,1963,9/16/1963,Our Car **** (Stereo)
The Beach Boys,41874,0.544,0.919,0.926,95.103,-10.217,1,1,0.288,0.779,0.368,0.0386,0,118480,16,1963,9/16/1963,Boogie Woodie (Stereo)
The Beach Boys,41874,0.309,0.419,0.72,207.498,-11.147,0,0,0.137,2.47E-06,0.254,0.0293,0,146547,14,1963,10/7/1963,Spirit of America (Stereo)
The Beach Boys,41874,0.39,0.686,0.921,82.613,-7.098,1,5,0.47,0,0.154,0.0312,0,127617,16,1964,3/2/1964,Why Do Fools Fall in Love (Mono)
The Beach Boys,41874,0.367,0.526,0.826,153.73,-6.425,1,6,0.209,5.69E-06,0.125,0.0336,0,119867,15,1964,3/2/1964,In the Parkin' Lot (Mono)
The Beach Boys,41874,0.57,0.511,0.677,122.193,-7.35,1,2,0.965,0.000153,0.215,0.0326,0,139907,19,1965,7/5/1965,I'm Bugged At My Ol' Man - Remastered
The Beach Boys,41874,0.347,0.358,0.354,102.489,-9.407,1,5,0.0566,0,0.13,0.0293,0,129293,18,1965,3/8/1965,In the Back of My Mind (Mono)
The Beach Boys,41874,0.517,0.535,0.704,133.305,-15.456,1,9,0.00151,0.000229,0.885,0.0753,0,174613,20,1966,6/16/1966,Sloop John B - Live At Michigan State ***************
The Beach Boys,41874,0.51,0.468,0.564,135.612,-8.343,1,1,0.0304,0.0132,0.124,0.0257,0,112493,22,1968,6/24/1968,Transcendental Meditation - Remastered ****
The Beach Boys,41874,0.39,0.607,0.213,167.211,-7.404,1,5,0.421,4.17E-05,0.243,0.0384,0,177947,27,1970,8/31/1970,It's About Time - Remastered ****
The Beach Boys,41874,0.492,0.37,0.732,109.086,-12.455,1,4,0.418,0.000262,0.0729,0.0271,0,152093,26,1970,8/31/1970,At My Window - Remastered ****
The Beach Boys,41874,0.593,0.554,0.824,115.852,-10.004,1,0,0.235,0.927,0.549,0.0293,0,163427,26,1970,8/31/1970,Got To Know The Woman - Remastered ****
The Beach Boys,41874,0.169,0.428,0.297,203.585,-8.368,0,9,0.702,0.00064,0.163,0.0299,0,170083,46,2007,1/1/2007,The Warmth Of The Sun - Remastered
The Beach Boys,41874,0.514,0.881,0.964,150.404,-6.641,0,10,0.255,0.248,0.266,0.0354,0,96827,14,1963,10/7/1963,Custom Machine (Mono)
The Beach Boys,41874,0.527,0.767,0.969,150.511,-9.396,0,3,0.024,0.728,0.323,0.0348,0,99467,14,1963,10/7/1963,Custom Machine (Stereo)
The Beach Boys,41874,0.725,0.732,0.967,126.368,-6.278,1,10,0.648,7.62E-05,0.177,0.0329,0,139120,14,1963,10/7/1963,Our Car **** (Mono)
The Beach Boys,41874,0.35,0.375,0.428,73.824,-11.097,1,6,0.125,4.35E-06,0.209,0.0295,0,142987,15,1964,3/2/1964,Keep an Eye On Summer (Mono)
The Beach Boys,41874,0.584,0.524,0.958,131.608,-7.277,1,11,0.436,0,0.125,0.0315,0,96973,15,1964,3/2/1964,This Car of Mine (Mono)
The Beach Boys,41874,0.393,0.936,0.803,191.225,-5.816,1,4,0.32,0,0.573,0.151,0,151893,14,1964,10/19/1964,Long Tall Texan - Live / **** Remastered
The Beach Boys,41874,0.522,0.252,0.427,93.763,-11.162,1,2,0.601,0,0.462,0.0262,0,136400,18,1965,11/8/1965,Devoted To You - Remastered
The Beach Boys,41874,0.483,0.53,0.745,117.599,-8.806,1,11,0.534,0,0.084,0.0311,0,142360,17,1965,7/5/1965,Let Him Run Wild (Stereo)
The Beach Boys,41874,0.707,0.702,0.902,134.453,-5.176,1,9,0.202,0,0.607,0.0427,0,175543,18,1965,11/8/1965,Alley Oop - Remastered
The Beach Boys,41874,0.403,0.323,0.33,104.437,-9.264,1,3,0.643,0,0.117,0.0266,0,154920,17,1965,3/8/1965,I'm So Young (Stereo)
The Beach Boys,41874,0.53,0.788,0.967,136.714,-8.563,0,4,0.224,1.08E-06,0.0517,0.0283,0,138360,18,1965,3/8/1965,Good to My Baby (Mono)
The Beach Boys,41874,0.5,0.327,0.748,125.967,-16.082,1,4,0.314,0,0.382,0.0379,0,121427,19,1966,6/16/1966,"Wouldnâ€?*** Be Nice - Live At Daughters Of The American Revolution ************ Hall, Washington *******"
The Beach Boys,41874,0.539,0.216,0.528,118.537,-18.905,1,9,0.764,0.00108,0.48,0.0496,0,170107,18,1966,6/16/1966,"**** Only Knows - Live At Daughters Of The American Revolution ************ Hall, Washington *******"
The Beach Boys,41874,0.41,0.661,0.822,123.645,-10.693,1,9,0.0304,0,0.118,0.0328,0,201480,18,1966,6/16/1966,"Sloop John B - Live At Universal Studios, Universal City, *******"
The Beach Boys,41874,0.384,0.418,0.319,59.117,-10.508,1,9,0.653,1.88E-06,0.323,0.0303,0,179520,18,1966,6/16/1966,"**** Only Knows - Live At Jamaican World Music Festival, Montego Bay, ************"
The Beach Boys,41874,0.478,0.328,0.536,117.52,-15.348,1,9,0.631,2.17E-05,0.498,0.0357,0,193587,18,1966,6/16/1966,"**** Only Knows - Live At Carnegie Hall, New *********"
The Beach Boys,41874,0.424,0.0687,0.414,99.655,-17.504,0,8,0.934,0.00471,0.0849,0.0351,0,155507,20,1967,9/18/1967,Little Pad (Mono)
The Beach Boys,41874,0.314,0.31,0.231,131.46,-12.185,1,10,0.497,0.056,0.229,0.0326,0,189840,24,1969,2/10/1969,Be With Me - Remastered ****
The Beach Boys,41874,0.665,0.704,0.963,127.477,-7.268,1,2,0.155,0.000515,0.615,0.0333,0,173733,25,1969,2/10/1969,********* Over The Mountain - Remastered
The Beach Boys,41874,0.517,0.205,0.313,123.453,-16.12,1,2,0.958,0.344,0.16,0.0295,0,98545,24,1969,2/10/1969,I Went To Sleep - Remastered ****
The Beach Boys,41874,0.224,0.0687,0.166,87.706,-16.757,0,10,0.985,0.865,0.176,0.0293,0,70267,24,1969,2/10/1969,Our Prayer - Remastered ****
The Beach Boys,41874,0.414,0.424,0.325,132.43,-9.497,1,10,0.334,4.95E-06,0.131,0.0399,0,215827,46,2012,1/1/2012,Good Vibrations
The Beach Boys,41874,0.576,0.81,0.952,143.6,-5.503,1,6,0.192,5.71E-05,0.222,0.0313,0,116440,14,1963,10/7/1963,No-Go Showboat (Mono)
The Beach Boys,41874,0.371,0.705,0.577,82.206,-7.291,1,5,0.438,0,0.145,0.0393,0,130360,13,1964,3/2/1964,Why Do Fools Fall in Love (Stereo)
The Beach Boys,41874,0.605,0.357,0.573,104.849,-8.661,1,7,0.851,0.77,0.13,0.0271,0,121560,17,1965,7/5/1965,Summer Means New Love (Mono)
The Beach Boys,41874,0.494,0.344,0.776,77.505,-15.309,1,0,0.23,0,0.579,0.0385,0,130293,17,1966,6/16/1966,"Caroline No - Live At Paramount Theatre, ********"
The Beach Boys,41874,0.715,0.585,0.939,143.473,-8.782,1,4,0.326,0,0.0439,0.125,0,151560,25,1976,7/5/1976,Rock And Roll Music - Remastered
The Beach Boys,41874,0.505,0.389,0.852,120.957,-10.887,1,4,0.363,2.27E-05,0.168,0.0301,0,170933,46,2012,1/1/2012,Don't Worry Baby
The Beach Boys,41874,0.591,0.737,0.924,143.847,-5.373,1,6,0.771,0,0.298,0.0345,0,116293,12,1963,10/7/1963,No-Go Showboat - Remastered ****
The Beach Boys,41874,0.316,0.124,0.258,131.732,-11.745,1,8,0.645,0,0.27,0.0354,0,138530,13,1963,10/7/1963,A Young Man Is Gone (Mono)
The Beach Boys,41874,0.718,0.718,0.97,127.105,-9.276,1,10,0.534,0.14,0.0553,0.0344,0,144507,12,1963,10/7/1963,Our Car **** (Stereo)
The Beach Boys,41874,0.589,0.687,0.961,143.738,-6.511,1,6,0.434,0,0.182,0.03,0,116440,12,1963,10/7/1963,No-Go Showboat (Stereo)
The Beach Boys,41874,0.712,0.813,0.958,158.41,-7.654,1,9,0.0774,0.71,0.18,0.0398,0,129533,13,1964,3/2/1964,"Shut Down, Part II (Mono)"
The Beach Boys,41874,0.506,0.821,0.966,136.877,-7.669,1,7,0.521,0,0.0489,0.0289,0,141627,15,1965,3/8/1965,Good to My Baby (Stereo)
The Beach Boys,41874,0.666,0.518,0.742,124.65,-8.008,1,9,0.374,0,0.0784,0.0309,0,142040,16,1965,7/5/1965,**** Don't Tell Me (Stereo)
The Beach Boys,41874,0.629,0.681,0.939,141.119,-8.412,1,10,0.601,3.08E-05,0.145,0.0299,0,129227,16,1965,3/8/1965,Don't Hurt My Little Sister (Mono)
The Beach Boys,41874,0.66,0.781,0.607,150.857,-7.114,1,7,0.453,0,0.103,0.037,0,116493,17,1965,7/5/1965,The **** from New York City (Mono)
The Beach Boys,41874,0.504,0.2,0.279,84.775,-17.497,1,11,0.286,0,0.976,0.0257,0,168240,17,1966,6/16/1966,"You Still Believe In Me - Live At Paramount Theatre, ********"
The Beach Boys,41874,0.506,0.576,0.727,141.564,-9.402,1,7,0.00352,0.0217,0.0925,0.0299,0,121560,23,1969,2/10/1969,All I Want To Do - Remastered ****
The Beach Boys,41874,0.642,0.785,0.131,135.79,-13.728,1,10,0.381,0,0.124,0.0921,0,58533,23,1977,4/11/1977,Ding Dang - Remastered ****
The Beach Boys,41874,0.672,0.871,0.656,114.962,-7.916,0,1,0.73,1.70E-05,0.351,0.0445,0,181840,27,1985,6/10/1985,Getcha Back - Remastered ****
The Beach Boys,41874,0.552,0.804,0.969,159.311,-7.436,1,3,0.395,1.30E-06,0.0938,0.0365,0,150160,46,2012,1/1/2012,Surfin' U.S.A.
The Beach Boys,41874,0.295,0.217,0.196,80.221,-8.352,1,8,0.846,0,0.259,0.0313,0,138867,13,1963,10/7/1963,A Young Man Is Gone - Remastered ****
The Beach Boys,41874,0.421,0.97,0.749,82.075,-6.493,1,4,0.0409,0.00756,0.511,0.0731,0,146200,13,1964,10/19/1964,"Fun, Fun, Fun - Live / **** Remastered"
The Beach Boys,41874,0.626,0.268,0.627,99.437,-17.142,0,7,0.835,0,0.163,0.56,0,133560,18,1965,3/8/1965,**** Session With Big Daddy - Remastered
The Beach Boys,41874,0.39,0.0932,0.383,108.418,-15.543,0,7,0.855,6.39E-05,0.148,0.0316,0,140040,18,1967,9/18/1967,With Me ******* (Mono)
The Beach Boys,41874,0.403,0.653,0.463,113.619,-8.648,1,7,0.731,0,0.228,0.0573,0,204093,26,1973,1/8/1973,California Saga (California) - Remastered ****
The Beach Boys,41874,0.559,0.385,0.11,114.627,-11.866,1,2,0.528,0.0055,0.196,0.0283,0,308373,26,1973,1/8/1973,The Trader - Remastered ****
The Beach Boys,41874,0.506,0.365,0.229,146.689,-14.131,1,11,0.134,0.00796,0.159,0.0346,0,176360,26,1973,1/8/1973,California Saga (Big Sur) - Remastered ****
The Beach Boys,41874,0.241,0.156,0.26,170.318,-10.384,1,8,0.318,0,0.245,0.0351,0,138520,12,1963,10/7/1963,A Young Man Is Gone (Stereo)
The Beach Boys,41874,0.393,0.398,0.463,72.739,-10.941,1,6,0.0676,0.00255,0.192,0.0259,0,143560,12,1964,3/2/1964,Keep an Eye On Summer (Stereo)
The Beach Boys,41874,0.805,0.548,0.72,127.213,-7.691,1,9,0.144,0.000141,0.0797,0.0505,0,144507,12,1964,3/2/1964,Louie Louie (Mono)
The Beach Boys,41874,0.765,0.555,0.79,127.481,-9.326,1,9,0.0283,0.178,0.108,0.0422,0,139920,13,1964,3/2/1964,Louie Louie (Stereo)
The Beach Boys,41874,0.35,0.544,0.905,154.769,-8.821,1,6,0.333,0.000141,0.271,0.0329,0,123533,12,1964,3/2/1964,In the Parkin' Lot (Stereo)
The Beach Boys,41874,0.491,0.94,0.77,143.478,-6.348,1,8,0.402,8.69E-06,0.902,0.132,0,147200,12,1964,10/19/1964,Little Deuce Coupe - Live / **** Remastered
The Beach Boys,41874,0.674,0.357,0.435,103.908,-9.688,1,7,0.692,0.828,0.103,0.0298,0,123187,14,1965,7/5/1965,Summer Means New Love (Stereo)
The Beach Boys,41874,0.284,0.335,0.32,101.565,-10.943,1,5,0.0221,0,0.134,0.0295,0,131533,14,1965,3/8/1965,In the Back of My Mind (Stereo)
