artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored)
The Beatles,[754032],0.448,0.382,0.477,139.09,-9.195,1,0,0.807,5.82E-05,0.118,0.035,0,231733,36,1988,3/7/1988,Let It Be - Remastered ****
The Beatles,[754032],0.616,0.636,0.654,110.618,-7.055,1,1,0.208,0,0.517,0.0325,0,159160,59,2014,1/1/2014,Yellow Submarine
The Beatles,[754032],0.695,0.747,0.141,97.846,-9.061,1,7,0.717,0.465,0.0963,0.0547,0,154120,26,1967,5/26/1967,Sgt. Pepper's Lonely Hearts **** Band - Take * / ************
The Beatles,[754032],0.46,0.297,0.337,134.224,-13.927,1,2,0.724,3.96E-05,0.0799,0.0485,0,220320,25,1967,5/26/1967,Lucy In The Sky With Diamonds - Take * And ****** At The End
The Beatles,[754032],0.438,0.0124,0.137,71.937,-23.34,1,4,0.911,6.71E-05,0.11,0.0516,0,173093,26,1967,5/26/1967,A Day In The Life - The Last Chord
The Beatles,[754032],0.478,0.33,0.241,80.589,-13.298,0,4,0.324,0.00147,0.466,0.0467,0,283107,25,1967,5/26/1967,A Day In The Life - First Mono Mix
The Beatles,[754032],0.383,0.432,0.184,120.037,-10.98,1,5,0.699,0.177,0.133,0.0409,0,332560,26,1967,5/26/1967,Within You Without You - Take * / Indian ***********
The Beatles,[754032],0.423,0.226,0.325,152.329,-23.109,1,9,0.869,0,0.358,0.516,0,114560,26,1967,5/26/1967,"A Day In The Life - Hummed Last Chord / Takes 8, 9, ** And **"
The Beatles,[754032],0.331,0.436,0.395,126.419,-12.365,1,6,0.421,0.0085,0.53,0.0367,0,307427,25,1967,5/26/1967,Within You Without You
The Beatles,[754032],0.243,0.57,0.184,83.105,-16.492,1,7,0.819,0.659,0.297,0.042,0,55787,26,1967,5/26/1967,A Day In The Life - Orchestra Overdub
The Beatles,[754032],0.787,0.762,0.679,119.302,-10.758,1,0,0.268,8.09E-05,0.0707,0.0818,0,119160,26,1967,5/26/1967,Sgt. Pepper's Lonely Hearts **** Band (Reprise) - ****** And Take 8
The Beatles,[754032],0.344,0.796,0.963,160.07,-7.729,1,2,0.428,2.63E-06,0.332,0.0407,0,118747,35,1988,3/7/1988,Matchbox - Remastered ****
The Beatles,[754032],0.529,0.781,0.396,142.849,-9.662,1,1,0.00171,0.000864,0.179,0.0933,0,198653,34,1988,3/7/1988,Old ***** Shoe - Remastered ****
The Beatles,[754032],0.592,0.0871,0.211,122.708,-17.016,1,5,0.863,4.84E-06,0.0636,0.0382,0,207560,43,1996,10/28/1996,While My Guitar Gently Weeps - Anthology 3 Version
The Beatles,[754032],0.572,0.409,0.632,114.662,-12.432,0,5,0.177,2.87E-05,0.0721,0.048,0,179360,25,1967,5/26/1967,Fixing A Hole - Take *
The Beatles,[754032],0.475,0.384,0.401,132.659,-13.292,1,2,0.723,6.88E-06,0.158,0.119,0,248480,25,1967,5/26/1967,Lucy In The Sky With Diamonds - ******* False Start And Take 5
The Beatles,[754032],0.551,0.493,0.946,121.851,-11.502,1,2,0.0104,2.57E-06,0.589,0.0673,0,154200,24,1967,5/26/1967,Good Morning Good Morning
The Beatles,[754032],0.62,0.792,0.957,119.019,-9.091,1,0,0.0047,0.012,0.472,0.0524,0,78573,24,1967,5/26/1967,Sgt Pepper's Lonely Hearts **** Band (Reprise)
The Beatles,[754032],0.762,0.582,0.0765,122.98,-12.905,1,7,0.0275,0.301,0.176,0.0847,0,64427,25,1967,5/26/1967,Good Morning Good Morning - Take * / ************ Breakdown
The Beatles,[754032],0.6,0.326,0.574,112.449,-14.385,1,0,0.606,0,0.185,0.101,0,155200,24,1967,5/26/1967,Being For The Benefit Of Mr. Kite! - Take 7
The Beatles,[754032],0.0959,0.229,0.0677,74.502,-14.741,1,7,0.79,0.942,0.0715,0.0388,0,161720,27,1969,9/26/1969,********* - Take 39 / ************ / Strings Only
The Beatles,[754032],0.483,0.107,0.195,94.371,-15.465,1,5,0.828,0,0.092,0.031,0,151992,47,2006,11/17/2006,Blackbird / *********
The Beatles,[754032],0.586,0.388,0.731,112.717,-10.103,1,9,0.679,0.00135,0.0955,0.0385,0,181360,24,1967,5/26/1967,Penny Lane - Capitol Records Mono US Promo Mix
The Beatles,[754032],0.372,0.2,0.348,133.423,-12.885,1,0,0.953,0,0.0881,0.0346,0,222307,24,1967,5/26/1967,***** Leaving Home - First Mono Mix
The Beatles,[754032],0.769,0.488,0.705,122.268,-7.582,1,0,0.124,0.00063,0.0715,0.0438,0,165053,24,1967,5/26/1967,Getting Better - Take **
The Beatles,[754032],0.47,0.0693,0.285,129.005,-15.798,1,4,0.928,0.681,0.146,0.038,0,228253,23,1967,5/26/1967,***** Leaving Home - Take 6 / ************
The Beatles,[754032],0.36,0.313,0.315,119.292,-13.814,1,5,0.828,2.61E-05,0.155,0.0401,0,235667,23,1967,5/26/1967,Within You Without You - George Coaching The Musicians
The Beatles,[754032],0.417,0.163,0.216,122.61,-14.445,1,5,0.676,0.000211,0.112,0.0369,0,226757,49,2006,11/17/2006,While My Guitar Gently Weeps
The Beatles,[754032],0.436,0.567,0.811,76.146,-6.446,0,11,0.539,0,0.296,0.0635,0,156960,40,1995,11/20/1995,Besame Mucho - Anthology * Version
The Beatles,[754032],0.703,0.215,0.522,100.874,-23.03,1,2,0.728,1.23E-06,0.13,0.0892,0,25987,23,1969,9/26/1969,Her Majesty - Remastered ****
The Beatles,[754032],0.605,0.113,0.153,95.853,-14.088,1,0,0.915,0.000242,0.122,0.0321,0,154453,39,1996,3/18/1996,Strawberry Fields Forever - Take * / Anthology * Version
The Beatles,[754032],0.482,0.849,0.937,124.631,-9.198,1,2,0.641,7.74E-06,0.0414,0.0452,0,155227,74,1963,3/22/1963,Twist And Shout - Remastered ****
The Beatles,[754032],0.491,0.801,0.971,160.109,-9.835,1,4,0.27,0,0.0665,0.0361,0,173947,71,1963,3/22/1963,I Saw Her Standing There - Remastered ****
The Beatles,[754032],0.416,0.563,0.9,77.56,-8.724,0,1,0.207,0,0.343,0.0298,0,127853,68,1963,11/22/1963,All My Loving - Remastered ****
The Beatles,[754032],0.52,0.829,0.744,147.997,-6.228,1,0,0.386,6.20E-05,0.227,0.0806,0,141693,69,1963,3/22/1963,Love Me Do - Remastered ****
The Beatles,[754032],0.727,0.338,0.646,122.421,-13.887,1,5,0.79,0,0.105,0.0454,0,133507,64,1963,11/22/1963,Till There Was You - Remastered ****
The Beatles,[754032],0.673,0.349,0.609,124.451,-12.414,1,4,0.608,0,0.38,0.0368,0,117013,62,1963,3/22/1963,Do You Want To Know A Secret - Remastered ****
The Beatles,[754032],0.527,0.48,0.706,139.388,-9.61,1,4,0.334,0,0.0702,0.028,0,120853,61,1963,3/22/1963,Please Please Me - Remastered ****
The Beatles,[754032],0.608,0.565,0.835,109.286,-11.06,1,2,0.635,0,0.0601,0.0336,0,177133,60,1963,3/22/1963,Anna (Go To Him) - Remastered ****
The Beatles,[754032],0.373,0.388,0.687,77.643,-9.31,1,9,0.525,0,0.267,0.0337,0,181347,59,1963,11/22/1963,You Really Got A Hold On Me - Remastered ****
The Beatles,[754032],0.608,0.494,0.879,112.421,-12.211,0,4,0.778,0,0.0926,0.0345,0,160520,59,1963,3/22/1963,Baby It's You - Remastered ****
The Beatles,[754032],0.351,0.749,0.967,160.673,-9.435,1,2,0.289,0,0.0952,0.0628,0,165467,59,1963,11/22/1963,Roll Over Beethoven - Remastered ****
The Beatles,[754032],0.49,0.579,0.879,119.403,-10.301,0,1,0.217,0,0.0644,0.0344,0,122573,58,1963,11/22/1963,All I've Got To Do - Remastered ****
The Beatles,[754032],0.472,0.673,0.862,133.117,-8.853,1,4,0.284,0,0.206,0.0318,0,133387,58,1963,11/22/1963,It Won't Be Long - Remastered ****
The Beatles,[754032],0.371,0.724,0.916,170.377,-9.792,1,2,0.554,0,0.299,0.0562,0,148253,57,1963,11/22/1963,Don't Bother Me - Remastered ****
The Beatles,[754032],0.552,0.644,0.961,122.546,-9.129,1,9,0.675,0,0.36,0.0372,0,154160,54,1963,11/22/1963,Please Mister Postman - Remastered ****
The Beatles,[754032],0.635,0.656,0.77,134.435,-8.5,1,2,0.389,0.00127,0.0828,0.0291,0,124360,51,1963,3/22/1963,P.S. I Love You - Remastered ****
The Beatles,[754032],0.591,0.605,0.882,133.348,-10.925,1,0,0.707,0,0.309,0.0413,0,108547,51,1963,3/22/1963,Misery - Remastered ****
The Beatles,[754032],0.402,0.86,0.822,142.445,-10.31,1,4,0.607,0,0.736,0.0504,0,146440,50,1963,3/22/1963,Boys - Remastered ****
The Beatles,[754032],0.605,0.394,0.597,133.942,-11.33,1,4,0.767,0,0.0967,0.0378,0,146533,50,1963,3/22/1963,Ask Me Why - Remastered ****
The Beatles,[754032],0.59,0.805,0.797,138.514,-6.481,1,0,0.137,0,0.0996,0.0371,0,154200,68,1964,7/10/1964,A Hard Day's ***** - Remastered ****
The Beatles,[754032],0.767,0.331,0.636,113.312,-10.777,0,1,0.64,0,0.0681,0.0337,0,149693,68,1964,7/10/1964,And I Love Her - Remastered ****
The Beatles,[754032],0.652,0.583,0.744,138.134,-7.811,1,9,0.412,0,0.119,0.038,0,163600,65,1964,12/4/1964,Eight Days A Week - Remastered ****
The Beatles,[754032],0.483,0.677,0.842,170.72,-5.91,1,0,0.283,0,0.321,0.0593,0,131867,65,1964,7/10/1964,Can't Buy Me Love - Remastered ****
The Beatles,[754032],0.665,0.31,0.568,108.211,-8.928,1,2,0.68,0,0.0877,0.0278,0,139467,63,1964,7/10/1964,If I Fell - Remastered ****
The Beatles,[754032],0.689,0.313,0.625,133.754,-10.073,1,0,0.789,0,0.144,0.0366,0,108853,61,1964,12/4/1964,I'll Follow The Sun - Remastered ****
The Beatles,[754032],0.682,0.444,0.91,130.704,-7.689,1,7,0.257,0,0.115,0.0289,0,163080,61,1964,7/10/1964,I Should Have Known Better - Remastered ****
The Beatles,[754032],0.718,0.593,0.869,124.251,-9.976,1,0,0.67,0,0.172,0.0377,0,136067,59,1964,12/4/1964,No Reply - Remastered ****
The Beatles,[754032],0.658,0.537,0.887,132.115,-7.535,0,6,0.138,0,0.0572,0.0307,0,116373,59,1964,7/10/1964,I'm Happy Just To Dance With You - Remastered ****
The Beatles,[754032],0.551,0.575,0.516,137.054,-8.208,0,2,0.239,0,0.112,0.0332,0,155333,58,1964,7/10/1964,Things We Said Today - Remastered ****
The Beatles,[754032],0.267,0.688,0.797,150.942,-6.309,0,11,0.586,0,0.307,0.0388,0,128693,50,1964,7/10/1964,Tell Me Why - Remastered ****
The Beatles,[754032],0.457,0.917,0.965,167.092,-6.213,1,9,0.566,0,0.333,0.0441,0,151280,51,1964,12/4/1964,Rock And Roll Music - Remastered ****
The Beatles,[754032],0.721,0.527,0.641,123.902,-7.224,1,9,0.744,0,0.186,0.0293,0,144187,51,1964,7/10/1964,I'll Be Back - Remastered ****
The Beatles,[754032],0.492,0.628,0.856,89.877,-7.813,1,7,0.567,1.07E-06,0.267,0.0439,0,150027,49,1964,12/4/1964,I'm A Loser - Remastered ****
The Beatles,[754032],0.612,0.719,0.744,141.016,-7.026,1,2,0.366,3.88E-06,0.437,0.0398,0,131280,49,1964,7/10/1964,Any Time At All - Remastered ****
The Beatles,[754032],0.332,0.179,0.315,96.529,-11.83,1,5,0.879,0,0.0886,0.0326,0,125667,77,1965,8/6/1965,********* - Remastered ****
The Beatles,[754032],0.688,0.435,0.435,103.239,-11.359,1,9,0.449,0,0.113,0.0323,0,146333,73,1965,12/3/1965,In My Life - Remastered ****
The Beatles,[754032],0.534,0.725,0.763,95.003,-7.576,0,6,0.188,0,0.0994,0.0332,0,139560,72,1965,8/6/1965,Help! - Remastered ****
The Beatles,[754032],0.425,0.369,0.65,176.625,-11.876,1,4,0.183,0.00126,0.112,0.0379,0,124693,68,1965,12/3/1965,Norwegian Wood (This Bird Has Flown) - Remastered ****
The Beatles,[754032],0.578,0.29,0.666,117.403,-12.501,0,5,0.652,0,0.105,0.0341,0,162373,67,1965,12/3/1965,******** - Remastered ****
The Beatles,[754032],0.519,0.85,0.749,123.419,-6.777,1,9,0.0457,0,0.233,0.0678,0,189680,66,1965,8/6/1965,Ticket To Ride - Remastered ****
The Beatles,[754032],0.398,0.392,0.378,184.267,-9.05,1,7,0.207,0,0.102,0.0282,0,129120,65,1965,8/6/1965,You've Got To Hide Your Love Away - Remastered ****
The Beatles,[754032],0.534,0.624,0.687,121.402,-9.589,1,4,0.00797,0,0.128,0.0462,0,163693,64,1965,12/3/1965,Nowhere Man - Remastered ****
The Beatles,[754032],0.754,0.571,0.82,122.463,-8.547,1,2,0.0173,0,0.3,0.0421,0,148893,65,1965,12/3/1965,Drive My Car - Remastered ****
The Beatles,[754032],0.647,0.56,0.913,120.418,-8.809,1,9,0.723,0,0.118,0.0387,0,125040,62,1965,8/6/1965,I've Just Seen A Face - Remastered ****
The Beatles,[754032],0.699,0.294,0.893,96.615,-13.205,0,5,0.587,0,0.117,0.0294,0,151720,63,1965,12/3/1965,**** - Remastered ****
The Beatles,[754032],0.667,0.498,0.774,85.843,-11.027,1,1,0.00772,0,0.0481,0.0364,0,146387,61,1965,12/3/1965,I'm Looking Through You - Remastered ****
The Beatles,[754032],0.488,0.539,0.473,115.941,-8.752,1,9,0.136,0,0.0538,0.0304,0,199960,60,1965,12/3/1965,You Won't See Me - Remastered ****
The Beatles,[754032],0.533,0.66,0.818,131.975,-7.694,1,4,0.346,0,0.26,0.0337,0,138667,60,1965,8/6/1965,You're Going To Lose That **** - Remastered ****
The Beatles,[754032],0.461,0.762,0.632,84.496,-6.727,1,2,0.0537,0,0.238,0.0379,0,154933,59,1965,8/6/1965,The ***** Before - Remastered ****
The Beatles,[754032],0.563,0.705,0.822,176.732,-9.232,1,2,0.0103,0,0.0552,0.103,0,141093,59,1965,12/3/1965,Run For Your Life - Remastered ****
The Beatles,[754032],0.492,0.755,0.796,127.387,-9.273,1,9,0.00748,0,0.102,0.0331,0,142267,53,1965,12/3/1965,If I Needed ******* - Remastered ****
The Beatles,[754032],0.529,0.567,0.799,130.544,-9.796,1,0,0.0124,0,0.0729,0.0282,0,138520,53,1965,12/3/1965,Think For Yourself - Remastered ****
The Beatles,[754032],0.601,0.489,0.638,136.215,-8.554,1,9,0.277,0,0.0988,0.0455,0,148787,54,1965,8/6/1965,I Need You - Remastered ****
The Beatles,[754032],0.552,0.487,0.657,127.201,-10.574,0,6,0.0175,0,0.105,0.04,0,134720,52,1965,12/3/1965,Wait - Remastered ****
The Beatles,[754032],0.59,0.641,0.792,120.773,-9.687,1,0,0.00682,0,0.0553,0.0416,0,163107,52,1965,12/3/1965,The Word - Remastered ****
The Beatles,[754032],0.67,0.776,0.765,96.93,-10.035,1,4,0.0168,3.01E-06,0.0732,0.0749,0,168573,51,1965,12/3/1965,What Goes On - Remastered ****
The Beatles,[754032],0.581,0.28,0.813,137.831,-9.091,0,4,0.936,1.56E-05,0.305,0.0381,0,126533,70,1966,8/5/1966,Eleanor Rigby - Remastered ****
The Beatles,[754032],0.604,0.549,0.696,111.398,-9.873,1,1,0.531,0,0.438,0.0389,0,158880,65,1966,8/5/1966,Yellow Submarine - Remastered ****
The Beatles,[754032],0.483,0.351,0.713,81.208,-10.487,0,1,0.783,0,0.115,0.0278,0,119813,62,1966,8/5/1966,For No One - Remastered ****
The Beatles,[754032],0.494,0.47,0.698,103.477,-9.599,0,8,0.21,0,0.28,0.0301,0,180320,62,1966,8/5/1966,I'm Only Sleeping - Remastered ****
The Beatles,[754032],0.521,0.524,0.711,136.679,-6.136,1,0,0.42,9.27E-06,0.0838,0.0302,0,149240,61,1966,8/5/1966,Got To Get You Into My Life - Remastered ****
The Beatles,[754032],0.469,0.596,0.783,133.586,-8.348,1,7,0.0101,0,0.321,0.0749,0,158853,61,1966,8/5/1966,Taxman - Remastered ****
The Beatles,[754032],0.77,0.496,0.571,117.331,-8.45,1,11,0.719,0,0.123,0.0468,0,129293,60,1966,8/5/1966,Good Day Sunshine - Remastered ****
The Beatles,[754032],0.29,0.247,0.36,165.361,-12.125,1,7,0.921,0.00565,0.0917,0.0383,0,144880,61,1966,8/5/1966,"Here, There And Everywhere - Remastered ****"
The Beatles,[754032],0.555,0.65,0.966,132.59,-6.936,1,4,0.0067,0.0491,0.236,0.0282,0,120493,59,1966,8/5/1966,And Your Bird Can Sing - Remastered ****
The Beatles,[754032],0.38,0.829,0.0534,125.887,-6.105,1,5,8.40E-05,0.00208,0.342,0.0405,0,179547,58,1966,8/5/1966,Tomorrow Never Knows - Remastered ****
The Beatles,[754032],0.329,0.678,0.672,106.476,-7.878,1,3,0.103,0.168,0.843,0.0344,0,156040,55,1966,8/5/1966,*** Said *** Said - Remastered ****
The Beatles,[754032],0.391,0.593,0.707,123.986,-8.999,1,5,0.7,0.000249,0.0829,0.0413,0,179827,53,1966,8/5/1966,Love You To - Remastered ****
The Beatles,[754032],0.39,0.502,0.289,97.871,-12.277,1,10,0.336,0.000138,0.0713,0.178,0,247320,70,1967,11/27/1967,Strawberry Fields Forever - Remastered ****
The Beatles,[754032],0.311,0.325,0.668,65.09,-9.042,1,2,0.0469,0,0.139,0.0283,0,208467,69,1967,6/1/1967,Lucy In The Sky With Diamonds - Remastered ****
The Beatles,[754032],0.705,0.515,0.803,112.035,-9.343,1,4,0.365,0,0.389,0.0337,0,164107,66,1967,6/1/1967,With A Little Help From My Friends - Remastered ****
The Beatles,[754032],0.364,0.457,0.175,163.219,-14.162,0,4,0.29,0.000106,0.922,0.0675,0,337413,67,1967,6/1/1967,A Day In The Life - Remastered ****
The Beatles,[754032],0.651,0.488,0.49,113.038,-8.22,1,9,0.212,0.026,0.136,0.0316,0,180893,67,1967,11/27/1967,Penny Lane - Remastered ****
The Beatles,[754032],0.4,0.48,0.653,103.436,-7.768,1,7,0.346,3.10E-05,0.155,0.0295,0,230387,67,1967,11/27/1967,All You Need Is Love - Remastered ****
The Beatles,[754032],0.401,0.556,0.654,85.206,-10.532,1,2,0.0828,0.000359,0.589,0.0513,0,275867,65,1967,11/27/1967,I Am The Walrus - Remastered ****
The Beatles,[754032],0.479,0.733,0.806,99.307,-8.753,1,0,0.306,2.40E-05,0.414,0.0256,0,208840,66,1967,11/27/1967,****** Goodbye - Remastered ****
The Beatles,[754032],0.451,0.673,0.583,95.513,-9.115,1,7,0.0857,0.00225,0.797,0.0734,0,122893,65,1967,6/1/1967,Sgt. Pepper's Lonely Hearts **** Band - Remastered ****
The Beatles,[754032],0.704,0.241,0.661,140.411,-13.258,1,1,0.625,2.80E-05,0.0868,0.0476,0,157667,64,1967,6/1/1967,When I'm Sixty Four - Remastered ****
The Beatles,[754032],0.381,0.214,0.393,127.581,-11.629,1,4,0.944,0,0.106,0.0337,0,215160,62,1967,6/1/1967,***** Leaving Home - Remastered ****
The Beatles,[754032],0.632,0.471,0.764,121.672,-7.887,1,0,0.313,5.08E-06,0.0712,0.0348,0,168120,59,1967,6/1/1967,Getting Better - Remastered ****
The Beatles,[754032],0.352,0.479,0.354,126.166,-9.965,1,6,0.339,0.000353,0.486,0.0338,0,304667,59,1967,6/1/1967,Within You Without You - Remastered ****
The Beatles,[754032],0.469,0.507,0.619,112.984,-8.917,0,0,0.382,0,0.0783,0.0451,0,156827,59,1967,6/1/1967,Fixing A Hole - Remastered ****
The Beatles,[754032],0.619,0.625,0.467,96.751,-9.635,1,7,0.0119,1.05E-06,0.152,0.036,0,181307,58,1967,11/27/1967,"Baby, You're A Rich Man - Remastered ****"
The Beatles,[754032],0.356,0.26,0.49,144.184,-10.577,0,4,0.913,2.10E-06,0.105,0.0314,0,179107,58,1967,11/27/1967,The Fool On The Hill - Remastered ****
The Beatles,[754032],0.61,0.471,0.63,87.379,-9.151,0,8,0.0634,0,0.118,0.0261,0,162093,54,1967,6/1/1967,Lovely Rita - Remastered ****
The Beatles,[754032],0.686,0.127,0.372,93.699,-14.361,1,7,0.754,1.41E-05,0.0573,0.0342,0,138387,75,1968,11/22/1968,Blackbird - Remastered ****
The Beatles,[754032],0.818,0.728,0.975,113.059,-8.331,1,10,0.232,0.0642,0.251,0.0314,0,188960,71,1968,11/22/1968,"Ob-La-Di, Ob-La-Da - Remastered ****"
The Beatles,[754032],0.453,0.654,0.702,115,-8.855,0,4,0.0205,0.00395,0.172,0.0317,0,285000,70,1968,11/22/1968,While My Guitar Gently Weeps - Remastered ****
The Beatles,[754032],0.48,0.969,0.494,142.489,-7.464,1,9,0.069,0.00022,0.0608,0.0854,0,163453,66,1968,11/22/1968,Back In The U.S.S.R. - Remastered ****
The Beatles,[754032],0.631,0.387,0.832,103.11,-11.529,1,5,0.742,0.000406,0.0822,0.0262,0,105933,64,1968,11/22/1968,I Will - Remastered ****
The Beatles,[754032],0.388,0.529,0.332,150.721,-10.533,1,7,0.16,0.0681,0.108,0.0436,0,235773,62,1968,11/22/1968,Dear ******** - Remastered ****
The Beatles,[754032],0.166,0.831,0.281,167.518,-8.469,1,9,0.000606,0.846,0.811,0.0894,0,269787,63,1968,11/22/1968,Helter Skelter - Remastered ****
The Beatles,[754032],0.599,0.363,0.648,79.456,-11.728,1,7,0.333,0,0.243,0.0315,0,213107,58,1968,11/22/1968,Rocky ******* - Remastered ****
The Beatles,[754032],0.431,0.54,0.44,139.288,-9.6,0,9,0.523,1.34E-06,0.169,0.0589,0,164547,58,1968,11/22/1968,Happiness Is A Warm Gun - Remastered ****
The Beatles,[754032],0.433,0.483,0.717,68.492,-9.422,1,9,0.656,2.64E-05,0.539,0.175,0,123493,56,1968,11/22/1968,I'm So Tired - Remastered ****
The Beatles,[754032],0.541,0.727,0.91,139.239,-7.509,1,2,7.37E-05,0.717,0.232,0.0384,0,163080,54,1968,11/22/1968,Birthday - Remastered ****
The Beatles,[754032],0.512,0.0953,0.193,134.706,-16.082,1,2,0.828,0.000268,0.117,0.0304,0,176667,56,1968,11/22/1968,Julia - Remastered ****
The Beatles,[754032],0.472,0.292,0.824,177.624,-11.591,1,10,0.872,0.0007,0.128,0.0321,0,148573,55,1968,11/22/1968,Martha My Dear - Remastered ****
The Beatles,[754032],0.523,0.51,0.789,120.432,-9.827,0,7,0.0123,8.38E-05,0.108,0.0514,0,137840,54,1968,11/22/1968,***** Onion - Remastered ****
The Beatles,[754032],0.608,0.178,0.401,84.78,-17.109,1,2,0.634,0.352,0.166,0.0264,0,168027,54,1968,11/22/1968,****** Nature's Son - Remastered ****
The Beatles,[754032],0.386,0.626,0.695,98.425,-9.451,1,9,0.0785,0.00164,0.621,0.0377,0,255707,54,1968,11/22/1968,Revolution * - Remastered ****
The Beatles,[754032],0.557,0.54,0.394,129.171,-10.484,1,9,0.0339,0.00248,0.179,0.0347,0,185733,83,1969,9/26/1969,Here Comes The Sun - Remastered ****
The Beatles,[754032],0.533,0.376,0.187,165.007,-11.913,0,9,0.0302,0.248,0.0926,0.0393,0,259947,78,1969,9/26/1969,Come Together - Remastered ****
